Id,House Type,Zone,LotFrontage,LotArea,Street,Alley Type,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Type of Dwelling,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Roof Material,Exterior Quality,Exterior Condition,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical System,1stFlrSF,2ndFlrSF,Above Ground Living Area,KitchenQual,Total Rm above Ground,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
355,50,RL,60,8400,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,TA,TA,TA,TA,552,940,GasA,Ex,Y,SBrkr,1192,403,1595,TA,6,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,6,2006,WD,Normal,140000
356,20,RL,105,11249,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,6,5,1995,1995,Gable,CompShg,Gd,Gd,Gd,Gd,322,1200,GasA,Ex,Y,SBrkr,1200,0,1200,Gd,6,0,NA,Attchd,1995,RFn,2,521,TA,TA,Y,8,2007,WD,Normal,177500
357,20,RL,NA,9248,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,1Story,6,6,1992,1992,Gable,CompShg,TA,TA,Gd,TA,598,1158,GasA,Gd,Y,SBrkr,1167,0,1167,Gd,6,0,NA,Attchd,1992,RFn,2,400,TA,TA,Y,7,2009,WD,Normal,173000
358,120,RM,44,4224,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,TA,TA,Gd,TA,268,1142,GasA,TA,Y,SBrkr,1142,0,1142,TA,6,1,Po,Attchd,1976,Fin,2,528,TA,TA,Y,8,2007,WD,Normal,134000
359,80,RL,92,6930,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,TA,TA,TA,TA,468,1062,GasA,Ex,Y,FuseF,1352,0,1352,Gd,6,0,NA,BuiltIn,1958,Unf,1,288,TA,TA,Y,7,2006,WD,Abnorml,130000
360,60,RL,78,12011,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,1Fam,2Story,8,5,1998,1998,Gable,CompShg,Gd,TA,Gd,TA,130,1086,GasA,Ex,Y,SBrkr,1086,838,1924,Gd,7,1,TA,Attchd,1998,RFn,2,592,TA,TA,Y,6,2006,WD,Normal,280000
361,85,RL,NA,7540,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,TA,TA,Gd,TA,115,888,GasA,Ex,Y,SBrkr,912,0,912,TA,5,1,TA,Attchd,1978,RFn,2,470,TA,TA,Y,6,2007,WD,Normal,156000
362,50,RL,NA,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,TA,TA,TA,TA,484,883,GasA,Gd,Y,SBrkr,988,517,1505,TA,8,0,NA,Detchd,1940,Unf,1,240,TA,TA,N,7,2008,WD,Normal,145000
363,85,RL,64,7301,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,Gd,TA,NA,NA,0,0,GasA,Ex,Y,SBrkr,495,1427,1922,Gd,7,1,Ex,BuiltIn,2003,RFn,2,672,TA,TA,Y,7,2009,ConLD,Normal,198500
364,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,TA,TA,TA,TA,321,483,GasA,Gd,Y,SBrkr,483,504,987,Gd,5,0,NA,Detchd,1972,Unf,1,264,TA,TA,Y,5,2009,WD,Normal,118000
365,60,RL,NA,18800,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,1Fam,2Story,6,5,1976,1976,Gable,CompShg,TA,TA,Gd,TA,84,796,GasA,TA,Y,SBrkr,790,784,1574,TA,6,1,TA,Attchd,1976,Fin,2,566,TA,TA,Y,7,2006,WD,Normal,190000
366,70,RM,59,10690,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,2Story,5,7,1920,1997,Hip,CompShg,TA,Gd,TA,Fa,216,672,GasA,Gd,Y,FuseA,672,672,1344,TA,6,0,NA,Detchd,1964,Unf,1,468,TA,Fa,Y,7,2009,WD,Normal,147000
367,20,RL,NA,9500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1963,1963,Gable,CompShg,TA,TA,Gd,TA,785,1394,GasA,Gd,Y,SBrkr,1394,0,1394,TA,6,2,Gd,Attchd,1963,RFn,2,514,TA,TA,Y,7,2009,WD,Normal,159000
368,80,RL,101,9150,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,TA,TA,Gd,TA,728,1099,GasA,Gd,Y,SBrkr,1431,0,1431,TA,6,1,Gd,Basment,1962,RFn,1,296,TA,TA,Y,12,2008,WD,Normal,165000
369,20,RL,78,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1954,1954,Gable,CompShg,TA,TA,TA,TA,728,1268,GasA,Gd,Y,SBrkr,1268,0,1268,TA,7,1,Gd,Attchd,1954,Fin,1,244,TA,TA,Y,3,2010,WD,Normal,132000
370,20,RL,NA,9830,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,7,1959,2006,Gable,CompShg,TA,Gd,TA,TA,733,1063,GasA,Ex,Y,SBrkr,1287,0,1287,Gd,7,1,Gd,Detchd,1997,Fin,2,576,TA,TA,Y,3,2010,WD,Normal,162000
371,60,RL,NA,8121,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,CompShg,TA,TA,Gd,TA,953,953,GasA,Ex,Y,SBrkr,953,711,1664,TA,7,1,TA,Attchd,2000,RFn,2,460,TA,TA,Y,1,2006,WD,Normal,172400
372,50,RL,80,17120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,TA,TA,NA,NA,0,0,GasA,TA,Y,SBrkr,1120,468,1588,TA,7,1,Gd,Detchd,1991,Fin,2,680,TA,TA,N,7,2008,WD,Normal,134432
373,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,TA,TA,Gd,TA,0,744,GasA,TA,Y,SBrkr,752,0,752,TA,4,0,NA,Attchd,1984,Unf,1,264,TA,TA,Y,2,2010,WD,Normal,125000
374,20,RL,79,10634,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1953,1953,Gable,CompShg,TA,TA,TA,TA,0,608,GasA,TA,Y,SBrkr,1319,0,1319,TA,5,0,NA,Attchd,1953,Unf,1,270,TA,TA,Y,11,2009,WD,Normal,123000
375,60,RL,65,8200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2003,2004,Gable,CompShg,Gd,TA,Gd,TA,847,847,GasA,Ex,Y,SBrkr,847,1081,1928,Gd,8,1,Gd,BuiltIn,2003,Fin,2,434,TA,TA,Y,7,2007,WD,Normal,219500
376,30,RL,NA,10020,Pave,NA,IR1,Low,AllPub,Inside,Sev,Edwards,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Fa,Fa,Fa,Po,333,683,GasA,Gd,N,FuseA,904,0,904,Fa,4,0,NA,NA,NA,NA,0,0,NA,NA,Y,3,2009,WD,Normal,61000
377,85,RL,57,8846,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,Gd,TA,Gd,TA,572,870,GasA,Ex,Y,SBrkr,914,0,914,TA,5,0,NA,Detchd,1998,Unf,2,576,TA,TA,Y,7,2006,WD,Normal,148000
378,60,FV,102,11143,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,1Fam,2Story,8,5,2004,2005,Gable,CompShg,Gd,TA,Gd,TA,1580,1580,GasA,Ex,Y,SBrkr,1580,886,2466,Gd,8,1,Gd,Attchd,2004,RFn,2,610,TA,TA,Y,12,2007,WD,Normal,340000
379,20,RL,88,11394,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,1Fam,1Story,9,2,2010,2010,Hip,CompShg,Gd,TA,Ex,TA,411,1856,GasA,Ex,Y,SBrkr,1856,0,1856,Ex,8,1,Ex,Attchd,2010,Fin,3,834,TA,TA,Y,6,2010,New,Partial,394432
380,60,RL,60,8123,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,CompShg,TA,TA,Gd,TA,982,982,GasA,Ex,Y,SBrkr,1007,793,1800,TA,7,1,TA,Attchd,2000,Fin,2,463,TA,TA,Y,6,2009,WD,Normal,179000
381,50,RL,50,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,TA,TA,TA,TA,808,1026,GasA,TA,Y,SBrkr,1026,665,1691,Gd,6,1,Gd,Detchd,1924,Unf,1,308,TA,TA,Y,5,2010,WD,Normal,127000
382,20,FV,60,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,7,5,2006,2006,Gable,CompShg,Gd,TA,Gd,Gd,1293,1293,GasA,Ex,Y,SBrkr,1301,0,1301,Gd,5,1,Gd,Attchd,2006,RFn,2,572,TA,TA,Y,8,2006,New,Partial,187750
383,60,RL,79,9245,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,Gd,TA,939,939,GasA,Ex,Y,SBrkr,939,858,1797,Gd,8,0,NA,Attchd,2006,RFn,2,639,TA,TA,Y,4,2007,WD,Normal,213500
384,45,RH,60,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,TA,TA,Fa,Fa,784,784,GasA,TA,N,FuseA,784,0,784,TA,5,0,NA,Detchd,1950,Unf,2,360,Fa,Fa,N,10,2009,WD,Normal,76000
385,60,RL,NA,53107,Pave,NA,IR2,Low,AllPub,Corner,Mod,ClearCr,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Gd,TA,Gd,TA,595,1580,GasA,Ex,Y,SBrkr,1079,874,1953,Gd,9,2,Fa,Attchd,1992,Fin,2,501,TA,TA,Y,6,2007,WD,Normal,240000
386,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,Gd,TA,Gd,TA,1232,1256,GasA,Ex,Y,SBrkr,1269,0,1269,Gd,6,1,TA,Attchd,2004,Fin,2,430,TA,TA,Y,4,2010,WD,Normal,192000
387,50,RL,58,8410,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Edwards,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,TA,Fa,TA,TA,658,658,GasA,TA,Y,SBrkr,658,526,1184,TA,8,0,NA,NA,NA,NA,0,0,NA,NA,N,5,2006,WD,AdjLand,81000
388,80,RL,72,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,TA,TA,TA,TA,410,1041,GasA,Ex,Y,SBrkr,1125,0,1125,TA,6,1,Fa,Detchd,1977,Unf,1,352,TA,TA,Y,10,2009,WD,Abnorml,125000
389,20,RL,93,9382,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,7,5,1999,2000,Gable,CompShg,Gd,TA,Gd,TA,1468,1468,GasA,Ex,Y,SBrkr,1479,0,1479,Gd,6,0,NA,Attchd,1999,RFn,2,577,TA,TA,Y,7,2008,WD,Normal,191000
390,60,RL,96,12474,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,10,5,2007,2008,Gable,CompShg,Ex,TA,Ex,TA,402,1682,GasA,Ex,Y,SBrkr,1742,590,2332,Ex,9,1,Ex,BuiltIn,2008,Fin,3,846,TA,TA,Y,8,2008,New,Partial,426000
391,50,RL,50,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,TA,TA,TA,Gd,229,861,GasA,Ex,Y,SBrkr,961,406,1367,TA,7,0,NA,Detchd,1978,Unf,1,384,TA,TA,Y,4,2008,WD,Normal,119000
392,60,RL,71,12209,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,1Fam,2Story,6,5,2001,2002,Gable,CompShg,TA,TA,Ex,TA,114,804,GasA,Ex,Y,SBrkr,804,1157,1961,Gd,7,1,TA,BuiltIn,2001,Fin,2,560,TA,TA,Y,6,2009,WD,Normal,215000
393,20,RL,NA,8339,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1959,1959,Gable,CompShg,TA,TA,NA,NA,0,0,GasA,TA,Y,SBrkr,882,0,882,TA,5,0,NA,Attchd,1959,RFn,1,294,TA,TA,Y,7,2007,WD,Normal,106500
394,30,RL,NA,7446,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,1Fam,1Story,4,5,1941,1950,Gable,CompShg,TA,TA,TA,TA,522,788,GasA,TA,Y,FuseA,788,0,788,TA,4,2,TA,NA,NA,NA,0,0,NA,NA,Y,4,2006,WD,Abnorml,100000
395,50,RL,60,10134,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,TA,TA,TA,TA,735,735,GasA,Gd,Y,FuseA,735,299,1034,TA,5,0,NA,Detchd,1940,Unf,1,240,TA,TA,Y,7,2007,WD,Normal,109000
396,20,RL,68,9571,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,6,1956,1956,Gable,CompShg,TA,TA,TA,TA,405,1144,GasA,TA,Y,SBrkr,1144,0,1144,TA,6,0,NA,Attchd,1956,Unf,1,596,TA,TA,Y,6,2010,WD,Normal,129000
397,20,RL,60,7200,Pave,NA,Reg,Low,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,5,1972,1972,Hip,CompShg,TA,TA,TA,TA,117,894,GasA,TA,Y,SBrkr,894,0,894,TA,6,0,NA,Detchd,1985,RFn,2,600,TA,TA,Y,9,2009,WD,Normal,123000
398,60,RL,69,7590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,5,5,1962,1962,Gable,CompShg,TA,TA,TA,TA,324,864,GasA,TA,Y,SBrkr,876,936,1812,TA,8,1,TA,Attchd,1962,RFn,1,264,TA,TA,Y,7,2007,WD,Normal,169500
399,30,RM,60,8967,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1Fam,1Story,5,2,1920,1950,Gable,CompShg,TA,Fa,Fa,Po,961,961,GasA,Gd,Y,Mix,1077,0,1077,TA,6,0,NA,Detchd,1920,Unf,1,338,Po,Po,N,11,2007,WD,Abnorml,67000
400,60,FV,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7,5,2006,2007,Gable,CompShg,Gd,TA,Gd,TA,280,1092,GasA,Ex,Y,SBrkr,1112,438,1550,Gd,7,0,NA,Attchd,2007,Fin,2,438,TA,TA,Y,10,2009,WD,Normal,241000
401,120,RL,38,14963,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Veenker,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,Gd,TA,Gd,TA,474,1260,GasA,Ex,Y,SBrkr,1288,0,1288,Ex,4,2,Gd,Attchd,1996,Fin,2,500,TA,TA,Y,12,2008,WD,Normal,245500
402,20,RL,65,8767,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2005,Gable,CompShg,Gd,TA,Gd,TA,1286,1310,GasA,Ex,Y,SBrkr,1310,0,1310,Gd,6,1,Gd,Attchd,2005,Fin,2,400,TA,TA,Y,7,2006,New,Partial,164990
403,30,RL,60,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,8,1940,1997,Gable,CompShg,TA,TA,TA,TA,672,672,GasA,Ex,Y,SBrkr,672,0,672,TA,4,0,NA,Detchd,1940,Unf,1,240,TA,TA,N,8,2008,WD,Normal,108000
404,60,RL,93,12090,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,1Fam,2Story,8,5,1998,1998,Hip,CompShg,Gd,TA,Gd,TA,1141,1141,GasA,Gd,Y,SBrkr,1165,1098,2263,Gd,10,1,TA,BuiltIn,1998,Fin,2,420,TA,TA,Y,7,2006,WD,Abnorml,258000
405,60,RL,NA,10364,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,1995,1996,Gable,CompShg,TA,TA,Gd,TA,806,806,GasA,Gd,Y,SBrkr,806,766,1572,TA,7,1,TA,BuiltIn,1995,Fin,2,373,TA,TA,Y,5,2007,WD,Normal,168000
406,20,RL,NA,9991,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,4,4,1976,1993,Gable,CompShg,TA,TA,TA,TA,165,1281,GasA,Ex,Y,SBrkr,1620,0,1620,TA,8,1,TA,Attchd,1993,Unf,2,490,TA,TA,Y,6,2009,WD,Normal,150000
407,50,RL,51,10480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,TA,TA,TA,TA,1064,1064,GasA,Ex,Y,FuseA,1166,0,1639,TA,6,0,NA,Detchd,1936,Unf,1,240,TA,TA,Y,3,2008,WD,Normal,115000
408,70,RL,63,15576,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1915,1976,Gable,CompShg,TA,TA,Gd,TA,840,840,GasA,Ex,Y,SBrkr,840,840,1680,TA,8,0,NA,Attchd,1960,Unf,1,308,TA,TA,Y,3,2008,WD,Normal,177000
409,60,RL,109,14154,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,Ex,Gd,1063,1063,GasA,Ex,Y,SBrkr,1071,1101,2172,Gd,9,1,Gd,Attchd,2006,RFn,3,947,TA,TA,Y,8,2007,New,Partial,280000
410,60,FV,85,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,8,5,2007,2008,Gable,CompShg,Gd,TA,Ex,TA,245,1034,GasA,Ex,Y,SBrkr,1050,1028,2078,Ex,8,1,Gd,Attchd,2008,Fin,3,836,TA,TA,Y,4,2008,New,Partial,339750
411,20,RL,68,9571,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,3,1958,1958,Gable,CompShg,TA,Fa,TA,Fa,1276,1276,GasA,TA,Y,FuseA,1276,0,1276,TA,5,0,NA,Attchd,1958,Unf,1,350,TA,TA,Y,6,2009,COD,Abnorml,60000
412,190,RL,100,34650,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,TA,TA,TA,TA,0,1056,GasA,TA,N,SBrkr,1056,0,1056,TA,5,0,NA,Attchd,1955,Fin,2,572,TA,TA,Y,1,2006,WD,Normal,145000
413,20,FV,NA,4403,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,7,5,2009,2009,Gable,CompShg,Ex,TA,Ex,TA,892,1470,GasA,Ex,Y,SBrkr,1478,0,1478,Gd,7,1,Gd,Attchd,2009,Fin,2,484,TA,TA,Y,6,2010,New,Partial,222000
414,30,RM,56,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,6,1927,1950,Gable,CompShg,TA,TA,TA,TA,1008,1008,GasA,Gd,Y,FuseA,1028,0,1028,TA,5,1,Gd,Detchd,1927,Unf,2,360,TA,TA,Y,3,2010,WD,Normal,115000
415,60,RL,59,11228,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,1Fam,2Story,7,5,1993,1993,Gable,CompShg,Gd,TA,Gd,TA,499,1080,GasA,Ex,Y,SBrkr,1080,1017,2097,Gd,9,1,TA,Attchd,1993,Unf,3,678,TA,TA,Y,12,2008,WD,Normal,228000
416,20,RL,73,8899,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,1Story,7,5,2007,2007,Gable,CompShg,Gd,TA,Gd,TA,1316,1340,GasA,Ex,Y,SBrkr,1340,0,1340,Gd,6,0,NA,Attchd,2007,Fin,2,396,TA,TA,Y,8,2007,New,Partial,181134
417,60,RL,74,7844,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,2Story,6,7,1978,1978,Hip,CompShg,TA,TA,TA,TA,463,672,GasA,TA,Y,SBrkr,672,728,1400,TA,6,1,TA,Attchd,1978,Fin,2,440,TA,TA,Y,3,2006,WD,Normal,149500
418,70,RL,86,22420,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,6,6,1918,1950,Hip,CompShg,TA,TA,Gd,TA,242,1370,GasW,TA,N,FuseA,1370,1254,2624,TA,10,1,Gd,Detchd,1918,Unf,3,864,TA,TA,N,11,2007,WD,Normal,239000
419,50,RL,60,8160,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,TA,TA,TA,TA,444,756,GasA,Fa,N,FuseF,756,378,1134,TA,7,0,NA,Detchd,1940,Unf,1,240,TA,TA,P,4,2007,WD,AdjLand,126000
420,20,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1968,1968,Gable,CompShg,TA,TA,TA,TA,281,1056,GasA,Ex,Y,SBrkr,1056,0,1056,TA,6,1,Fa,Attchd,1968,Unf,1,304,TA,TA,Y,7,2010,WD,Normal,142000
421,90,RM,78,7060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,TA,Gd,Gd,Gd,35,1344,GasA,Ex,Y,SBrkr,1344,0,1344,TA,8,0,NA,Attchd,1997,Fin,4,784,TA,TA,Y,11,2008,WD,Alloca,206300
422,20,RL,NA,16635,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,1Fam,1Story,6,7,1977,2000,Gable,CompShg,Gd,TA,Gd,TA,356,1602,GasA,Gd,Y,SBrkr,1602,0,1602,Gd,8,1,TA,Attchd,1977,Fin,2,529,TA,TA,Y,6,2009,WD,Normal,215000
423,20,RL,100,21750,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,1Fam,1Story,5,5,1954,1954,Hip,CompShg,TA,TA,TA,TA,988,988,GasA,Ex,Y,FuseA,988,0,988,TA,4,0,NA,Attchd,1954,RFn,2,520,TA,TA,N,2,2008,WD,Normal,113000
424,60,RL,80,9200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1998,1998,Gable,CompShg,Gd,TA,Gd,TA,484,1470,GasA,Gd,Y,SBrkr,1470,1160,2630,Gd,8,1,TA,Attchd,1998,Fin,3,696,TA,TA,Y,6,2008,WD,Normal,315000
425,20,RL,72,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1956,1956,Gable,CompShg,TA,TA,Gd,TA,580,1196,GasA,Gd,Y,FuseA,1196,0,1196,TA,6,1,Gd,Attchd,1956,RFn,1,297,TA,TA,Y,5,2008,WD,Normal,139000
426,60,RM,60,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,1Fam,2Story,7,8,1946,1992,Gable,CompShg,TA,Gd,TA,TA,651,651,GasA,Gd,Y,SBrkr,707,682,1389,TA,6,2,Gd,Detchd,1947,Unf,1,240,TA,TA,P,9,2009,WD,Normal,135000
427,80,RL,NA,12800,Pave,NA,Reg,Low,AllPub,Inside,Mod,SawyerW,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Gd,TA,Gd,TA,0,1518,GasA,Gd,Y,SBrkr,1644,0,1644,Gd,5,1,TA,Attchd,1989,Fin,2,569,TA,TA,Y,8,2009,WD,Normal,275000
428,20,RL,77,8593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4,6,1957,1957,Hip,CompShg,TA,TA,TA,TA,619,907,GasA,Ex,Y,SBrkr,907,0,907,TA,5,0,NA,Detchd,1964,Unf,1,352,TA,TA,Y,7,2008,WD,Normal,109008
429,20,RL,64,6762,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2007,2007,Gable,CompShg,Gd,TA,Gd,TA,544,1208,GasA,Ex,Y,SBrkr,1208,0,1208,Gd,6,0,NA,Attchd,2007,RFn,2,628,TA,TA,Y,9,2007,New,Partial,195400
430,20,RL,130,11457,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,1Fam,1Story,6,5,1988,1988,Gable,CompShg,TA,TA,Gd,TA,387,1392,GasA,TA,Y,SBrkr,1412,0,1412,Gd,6,1,TA,Attchd,1988,Unf,2,576,TA,TA,Y,3,2009,WD,Normal,175000
431,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,TA,TA,TA,TA,96,483,GasA,TA,Y,SBrkr,483,504,987,TA,4,0,NA,Detchd,1971,Unf,1,264,TA,TA,Y,7,2008,COD,Abnorml,85400
432,50,RM,60,5586,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,TA,TA,TA,TA,901,901,GasA,Gd,Y,SBrkr,1088,110,1198,TA,7,0,NA,NA,NA,NA,0,0,NA,NA,N,9,2008,ConLD,Abnorml,79900
433,160,RM,24,1920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,TA,TA,TA,TA,294,765,GasA,Ex,Y,SBrkr,765,600,1365,TA,6,0,NA,Detchd,1971,Unf,2,440,TA,TA,Y,8,2007,WD,Normal,122500
434,60,RL,100,10839,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,6,5,1997,1998,Gable,CompShg,TA,TA,Gd,TA,926,926,GasA,Ex,Y,SBrkr,926,678,1604,TA,7,1,TA,Attchd,1997,Fin,2,470,TA,TA,Y,7,2008,WD,Normal,181000
